recipe_id,recipe_name,url,ingredients_dict,preparation_time,cooking_time
607,Desi Masala Corn Burger,https://www.youtube.com/watch?v=VOei02gPnDg,"{'OIL': '1 tsp', 'BUTTER': '1 tbsp', 'JEERA': '1 tsp', 'GINGER GARLIC PASTE': '1 tbsp', 'GREEN CHILLIES': '2-3', 'CAPSICUM': '1/2 cup', 'ONIONS': '1 cup', 'TURMERIC POWDER': '1 tsp', 'RED CHILLI POWDER': '1 tbsp', 'CORIANDER POWDER': '1 tbsp', 'PAV BHAJI MASALA': '1 tbsp', 'CHILLI SAUCE': '1 tbsp', 'TOMATO KETCHUP': '1 tbsp', 'TOMATOES': '3', 'SALT': 'to taste', 'CORN KERNELS': '1 cup', 'POTATOES': '3/4 cup', 'GARAM MASALA': 'a pinch', 'SPRING ONION GREENS': '1 tbsp', 'FRESH CORIANDER LEAVES': '2 tbsp'}",0.0,0.0
608,Soya Chaap Bhuna Masala,https://www.youtube.com/watch?v=xmqmNVTBVbE,"{'SOYA_CHAAP': 500, 'CURD': 1, 'RED_CHILLI_POWDER': 1, 'AMCHUR_POWDER': 1, 'GHEE': 2, 'OIL': 1, 'JEERA': 1, 'BAY_LEAVES': 2, 'CLOVES': 3, 'GREEN_CARDAMOM': 2, 'CINNAMON_STICK': 1, 'BLACK_CARDAMOM': 1, 'ONIONS': 6, 'TURMERIC_POWDER': 1, 'GINGER_GARLIC_PASTE': 3, 'GREEN_CHILLIES': 4, 'KASHMIRI_RED_CHILLI_PASTE': 2, 'TOMATOES': 5, 'CORIANDER_POWDER': 1, 'JEERA_POWDER': 1, 'GARAM_MASALA': 0.5, 'KASURI_METHI': 1, 'FRESH_CORIANDER_LEAVES': 2}",0.0,60.0
609,Mumbai style veg frankie,https://www.youtube.com/watch?v=FCWN9k0LpIY,"{'POTATOES': 3, 'OIL': '2 tbsp', 'BUTTER': 'blob', 'JEERA': '1 tsp', 'GINGER GARLIC PASTE': '1 tbsp', 'GREEN CHILLIES': 2, 'ASAFOETIDA': 'a pinch', 'TURMERIC POWDER': '1 tsp', 'RED CHILLI POWDER': '1 tbsp', 'CORIANDER POWDER': 2, 'GARAM MASALA': 2, 'TOMATO KETCHUP': '1 tbsp', 'RED CHILLI SAUCE': '1 tsp', 'WATER': 50, 'SALT': '½ tsp', 'LEMON JUICE': '1 tsp', 'FRESH CORIANDER LEAVES': 'Handful', 'REFINED FLOUR': 2, 'CURD': '1/4th cup', 'KASHMIRI RED CHILLI POWDER': 3, 'BLACK SALT': '½ tsp', 'ANARDANA POWDER': '1 tbsp', 'AAMCHUR POWDER': 3, 'CUMIN': '1 tbsp', 'BLACK PEPPER': '½ tsp', 'FRESH MINT LEAVES': 'Handful', 'GINGER': '½ inch', 'TAMARIND PULP': 3, 'ONIONS': 'Chopped', 'VINEGAR': 50}",0.0,0.0
610,Chur chur naan,https://www.youtube.com/watch?v=BXnbl6tuQo8,"{'Refined flour': 2, 'Curd': 0.25, 'Ghee': 1, 'Oil': 1, 'Paneer': 1, 'Red chilli powder': 2, 'Coriander seeds': 2, 'Jeera powder': 1, 'Anardana': 1, 'Garam masala': 0.5, 'Aamchur powder': 0.5, 'Ajwain': 1, 'Ginger': 1, 'Green chillies': 2, 'Onion': 0.25, 'Fresh mint leaves': 1, 'Fresh coriander leaves': 1, 'Salt': 0, 'Desi ghee': 0, 'Water': 0, 'Dry refined flour': 0, 'Kashmiri red chilli powder': 0}",30.0,15.0
611,Instant mawa modak,https://www.youtube.com/watch?v=GKH9KeSce2g,"{'Milk powder': 2, 'Milk': 1, 'Ghee': 1, 'Kesar': 8, 'Elaichi powder': 0.25, 'Sugar': 0.5}",0.0,5.0
612,Pav bhaji masala toasties,https://www.youtube.com/watch?v=E_Px5gvecbI,"{'POTATOES': 0.5, 'TOMATOES': 0.5, 'ONIONS': 0.5, 'CAPSICUM': 0.5, 'GARLIC': 4.5}",0.0,10.0
613,Mumbai Street Sandwich,https://www.youtube.com/watch?v=YLwzXKs2Gc4,"{'Coriander leaves': 1, 'Spinach': 6, 'Green chillies': 12, 'Sandwich masala': 1, 'Garlic': 4, 'Roasted chana dal': 1, 'Curry leaves': 12, 'Water': 0, 'Jeera': 2, 'Cloves': 2, 'Peppercorns': 1, 'Fennel seeds': 1, 'Amchur powder': 1, 'Anardana powder': 1, 'Ginger powder': 0.5, 'Hing': 0.5, 'Black salt': 1, 'Salt': 2.5, 'Bread slices': 0, 'Special spicy sandwich chutney': 0, 'Soften butter': 0, 'Special sandwich masala': 0, 'Potatoes': 0, 'Beetroot': 0, 'Onions': 0, 'Tomatoes': 0, 'Cucumber': 0}",0.0,0.0
614,Khaman dhokla,https://www.youtube.com/watch?v=EfGsh2cXJzQ,"{'Besan': 200, 'Water': 0, 'Salt': 0, 'Citric acid': 1, 'Castor sugar': 2, 'Oil': 2, 'Ginger paste': 2, 'Baking soda': 1, 'Mustard seeds': 1, 'Curry leaves': 10, 'Green chillies': 2, 'Hing': 0.25, 'Powdered sugar': 4, 'Fresh coriander leaves': 0, 'Fresh coconut': 0, 'Fresh coriander': 0.5, 'Mint leaves': 0.25, 'Ginger': 1, 'Sugar': 1, 'Khaman dhokla reserve': 0.5, 'Lemon juice': 2}",0.0,7.0
615,Chinese Pocket Samosa,https://www.youtube.com/watch?v=8Fqf_OOF-gw,"{'CABBAGE': 1, 'CAPSICUM': 0.5, 'CARROTS': 0.5, 'FRENCH BEANS': 0.5, 'CORN KERNELS': 0.5}",0.0,0.0
616,Paneer Do Pyaza,https://www.youtube.com/watch?v=jwk6G_-FZKM,"{'Paneer': '750gm', 'Oil': 0, 'Water': 0, 'Ghee': '4 tbsp', 'Cumin seeds': '1 tsp', 'Bay leaves': '2', 'Cinnamon stick': '1 inch', 'Green cardamom': '2', 'Cloves': '3-4', 'Black Peppercorns': '3-4', 'Badi elaichi': '1', 'Hing': '1 ½ tsp', 'Onions': '5-6 medium size', 'Ginger garlic paste': '3 tbsp', 'Turmeric powder': '1 tsp', 'Tomatoes': '4 medium size', 'Curd': '½ cup', 'Red chilli powder': '1 tbsp', 'Coriander powder': '1 tbsp', 'Fennel powder': '1 tsp', 'Cumin powder': '1 tsp', 'Garam masala': '2 tsp', 'Kasuri methi': '1 tsp', 'Jeera': '1 tsp', 'Coriander seed': '1 tsp', 'Green chillies': '2-3', 'Dry Kashmiri red chillies': '1-2', 'Onion petals': '½ cup', 'Fresh coriander leaves': '1 tbsp'}",15.0,25.0
617,Paneer Tikka Momos,https://www.youtube.com/watch?v=LiP0bVH_Olc,"{'TOMATOES': 4, 'KASHMIRI RED CHILLIES': 8, 'GARLIC': 4, 'SUGAR': 1, 'PANEER': 400, 'CAPSICUM': 0.33, 'ONIONS': 0.33, 'FRESH MINT LEAVES': 1, 'FRESH CORIANDER LEAVES': 1, 'GREEN CHILLIES': 2, 'GINGER': 1, 'REFINED FLOUR': 2}",20.0,20.0
618,Sindhi Aloo Tuk,https://www.youtube.com/watch?v=zBNEwWHnlz8,"{'RAW POTATOES': 8, 'OIL': 0, 'TURMERIC': 0.5, 'RED CHILLI POWDER': 1, 'CUMIN POWDER': 1, 'AMCHUR POWDER': 1, 'CORIANDER POWDER': 1, 'PEPPER': 0, 'SALT': 0}",5.0,15.0
619,Tandoori omelette sandwich,https://www.youtube.com/watch?v=rX6nRgtPeJw,"{'MUSTARD OIL': 1, 'GINGER GARLIC PASTE': 1, 'CORIANDER POWDER': 1, 'KASHMIRI RED CHILLI POWDER': 1, 'JEERA POWDER': 1, 'BLACK SALT': 0.5, 'AMCHUR POWDER': 1, 'GARAM MASALA': 1, 'KASURI METHI': 1, 'HUNG CURD': 0.5, 'EGGS': 2, 'RED CHILLI POWDER': 0, 'ONIONS': 1, 'GREEN CHILLIES': 0.5, 'FRESH CORIANDER': 1, 'BUTTER/GHEE': 0}",5.0,5.0
620,Peri peri Paneer Sandwich Pakora,https://www.youtube.com/watch?v=QpmhzjX4azs,"{'RED CHILLI POWDER': 1, 'BLACK SALT': 1, 'CINNAMON POWDER': 0.25, 'GARLIC POWDER': 1, 'GINGER POWDER': 1, 'OREGANO': 1, 'POWDERED SUGAR': 1, 'OIL': 0, 'JEERA': 1, 'GINGER GARLIC PASTE': 1, 'GREEN CHILLIES': 2, 'POTATOES': 2, 'LEMON JUICE': 1, 'FRESH CORIANDER LEAVES': 1, 'BESAN': 2, 'AJWAIN': 1, 'PANEER': 400}",15.0,15.0
621,Desi Veg Chowmein Noodles,https://www.youtube.com/watch?v=kNV5Id_yQSY,"{'NOODLES': 1, 'WATER': 0, 'SALT': 0, 'OIL': 1, 'GARLIC': 1, 'GINGER': 1, 'SPRING ONION BULBS': 0.25, 'GREEN CHILLIES': 2, 'ONIONS': 1, 'CARROTS': 0.5, 'CAPSICUM': 0.5, 'CABBAGE': 1, 'SOY SAUCE': 1, 'GREEN CHILLI PASTE': 2, 'RED CHILLI SAUCE': 1, 'TOMATO KETCHUP': 1, 'VINEGAR': 1, 'WHITE PEPPER POWDER': 0, 'SUGAR': 1, 'SPRING ONION GREENS': 1}",10.0,10.0
622,Schezwan chilli potatoes,https://www.youtube.com/watch?v=q3ZnVfDZTUo,"{'POTATOES': 4, 'CORN FLOUR': 1, 'OIL': 3, 'KASHMIRI RED CHILLI PASTE': 0.5, 'CELERY': 2, 'GARLIC': 0.25, 'GINGER': 1, 'GREEN CHILLIES': 2, 'SPRING ONION BULBS': 2, 'LIGHT SOY SAUCE': 1, 'KETCHUP': 1, 'VINEGAR': 1, 'VEGETABLE STOCK / HOT WATER': 500, 'ONIONS': 0.5, 'CAPSICUM': 0.5, 'DRIED RED CHILLIES': 2}",10.0,25.0
623,Masala pav sandwich,https://www.youtube.com/watch?v=f7djHorEPXo,"{'TOMATOES': 0, 'POTATOES': 0, 'BEETROOT': 0, 'ONIONS': 0, 'CAPSICUM': 0, 'CUCUMBER': 0}",10.0,10.0
624,Paneer chilli frankie,https://www.youtube.com/watch?v=m73j1dThWzg,"{'REFINED FLOUR': 0.5, 'SALT': 0.5, 'CURD': 0.25, 'WATER': 1.25, 'OIL': 0, 'PANEER': 500, 'CORN FLOUR': 2, 'GINGER GARLIC PASTE': 1, 'BLACK PEPPER': 0.5, 'GARLIC': 0.25, 'SPRING ONION BULBS': 0.25, 'GINGER': 1, 'GREEN CHILLIES': 3, 'STOCK': 400, 'LIGHT SOY SAUCE': 2, 'DARK SOY SAUCE': 1, 'GREEN CHILLI PASTE': 2, 'VINEGAR': 1, 'SUGAR': 1, 'WHITE PEPPER POWDER': 0, 'ONIONS': 0.5, 'CAPSICUM': 0.5, 'SPRING ONION GREENS': 2, 'KASHMIRI RED CHILLI POWDER': 3, 'TURMERIC POWDER': 1, 'CORIANDER POWDER': 2, 'BLACK SALT': 1, 'ANARDANA POWDER': 1, 'AAMCHUR POWDER': 3, 'CUMIN': 1, 'GARAM MASALA': 2, 'BUTTER': 0}",20.0,20.0
625,Bread pakora chaat,https://www.youtube.com/watch?v=PrtzEY5UIf0,"{'OIL': 0, 'JEERA': 1, 'RAI': 1, 'HING': 0.25, 'CURRY LEAVES': 10, 'GINGER GARLIC PASTE': 1, 'TURMERIC POWDER': 0.5, 'GREEN CHILLI PASTE': 1, 'POTATOES': 5, 'GARAM MASALA': 0.5, 'SALT': 0, 'LEMON JUICE': 2, 'FRESH CORIANDER LEAVES': 2, 'BESAN': 2, 'AJWAIN': 1, 'WATER': 0, 'BREAD SLICE': 0, 'POTATO FILLING': 0}",15.0,20.0
626,Kutchi Dabeli misal,https://www.youtube.com/watch?v=ajGIbDGV_oY,"{'CORIANDER SEEDS': '1/4th cup', 'CUMIN SEEDS': '1 tbsp', 'PEPPERCORNS': '1 tsp', 'FENNEL SEEDS': '1 tsp', 'CINNAMON STICK': '1 inch', 'BLACK CARDAMOM': '1', 'CLOVES': '1 tsp', 'STAR ANISE': '1', 'BAY LEAF': '1', 'DAGAD PHOOL': '1 tsp', 'SALT': 'a pinch', 'POWDERED SUGAR': '1 tbsp', 'DEGHI RED CHILLI POWDER': '1 tbsp', 'AMCHUR POWDER': '1 tsp', 'BLACK SALT': '1 tsp', 'DESICCATED COCONUT': '2 tbsp', 'GRAIN SUGAR': '4 tbsp', 'OIL': '3 tbsp', 'POTATOES': '3 cups', 'TAMARIND PULP': '1 cup'}",15.0,5.0
627,Smoked paneer corn & spinach sandwich,https://www.youtube.com/watch?v=w_u3L-7rJX8,"{'SWEET CORN': 1, 'SPINACH': 1, 'PANEER': 0.5, 'GREEN CHILLIES': 2, 'FRESH MINT LEAVES': 1, 'FRESH CORIANDER LEAVES': 1, 'RED CHILLI FLAKES': 1, 'HUNG CURD': 0.5, 'WHOLE WHEAT SANDWICH BREAD': 0, 'BUTTER': 0}",10.0,10.0
628,Tawa Chicken,https://www.youtube.com/watch?v=QSBXkcF8Ftk,"{'CHICKEN': '750gm', 'GARLIC': '0.5', 'VINEGAR': '1', 'CURD': '0.25'}",10.0,20.0
629,Mumbai Style Chicken Frankie,https://www.youtube.com/watch?v=39Quk_oUHns,"{'CHICKEN': '500gm', 'ONIONS': '5', 'GREEN CHILLIES': '3-4', 'WATER': '50ml', 'REFINED FLOUR': '2 cups', 'CURD': '1/4th cup', 'OIL': '2 tbsp', 'KASHMIRI RED CHILLI POWDER': '3 tbsp', 'TURMERIC POWDER': '1 tsp', 'CORIANDER POWDER': '2 tbsp', 'BLACK SALT': '½ tsp', 'ANARDANA POWDER': '1 tbsp', 'AAMCHUR POWDER': '3 tbsp', 'CUMIN POWDER': '1 tbsp', 'GARAM MASALA': '2 tsp', 'BLACK PEPPER': '½ tsp', 'SALT': '½ tsp', 'FRESH CORIANDER LEAVES': 'handful', 'FRESH MINT LEAVES': 'handful', 'GINGER': '½ inch', 'TAMARIND PULP': '3 tbsp', 'EGGS': '1-2', 'BUTTER': 'as required'}",20.0,45.0
631,Veg hot and sour soup,https://www.youtube.com/watch?v=QwjSfvJ5S7I,"{'VEGETABLE STOCK': 2, 'GINGER': 1, 'GREEN CHILLI PASTE': 1, 'DARK SOY SAUCE': 1, 'LIGHT SOY SAUCE': 1, 'VINEGAR': 1, 'WHITE / BLACK PEPPER POWDER': 0, 'SALT': 0, 'SUGAR': 1, 'CABBAGE': 1, 'CARROTS': 0.5, 'SHIITAKE MUSHROOM': 0.5, 'BAMBOO SHOOTS': 0.33, 'FRESH CORIANDER LEAVES': 0, 'PANEER / SILKEN TOFU': 0.33, 'CORN FLOUR': 3, 'SESAME OIL': 1, 'SPRING ONION GREENS': 1, 'FRESH CORIANDER': 0}",5.0,8.0
632,Combination Tawa Pulao,https://www.youtube.com/watch?v=xknd6zhRuo0,"{'OIL': 1, 'BUTTER': 1, 'JEERA': 1, 'ONIONS': 2, 'KASHMIRI RED CHILLI PASTE': 0.25, 'GARLIC PASTE': 2, 'CAPSICUM': 0.5, 'CABBAGE': 1, 'GREEN PEAS': 0.33, 'TOMATOES': 2, 'SALT': 0, 'TURMERIC POWDER': 0.5, 'RED CHILLI POWDER': 1, 'GARAM MASALA': 1, 'PAV BHAJI MASALA': 3, 'WATER': 0, 'COOKED RICE': 2, 'BOILED NOODLES': 1, 'LEMON JUICE': 1, 'FRESH CORIANDER LEAVES': 1}",20.0,10.0
633,Manchow soupy noodles,https://www.youtube.com/watch?v=Gs_Onv2ukWk,"{'OIL': 2, 'GARLIC': 4, 'GINGER': 1, 'GREEN CHILLIES': 2, 'FRESH CORIANDER LEAVES': 1, 'SPRING ONION GREENS': 1, 'HOT VEGETABLE STOCK': 2000, 'SOY SAUCE': 1, 'GREEN CHILLI PASTE': 1, 'VINEGAR': 1, 'SUGAR': 1, 'SALT': 0, 'BLACK / WHITE PEPPER': 0, 'CARROTS': 0.33, 'CAPSICUM': 0.33, 'CABBAGE': 0.5, 'NOODLES': 200, 'CORN FLOUR': 2}",10.0,10.0
634,Cheese corn nuggets,https://www.youtube.com/watch?v=hO6yXACl6GY,"{'Processed cheese': 250, 'Potatoes': 1, 'Corn': 0.75, 'Maida': 0.5, 'Corn flour': 0.5, 'Bread crumbs': 0}",10.0,10.0
635,Chicken Seekh Rara,https://www.youtube.com/watch?v=qYj5LHeGDEA,"{'ONIONS': 5, 'GARLIC': 8, 'GINGER': 1, 'GREEN CHILLIES': 3, 'BONELESS CHICKEN': 500, 'FRESH MINT LEAVES': 3, 'FRESH CORIANDER LEAVES': 3, 'GHEE': 5, 'LEMON JUICE': 1, 'GHEE + OIL': 1, 'CUMIN SEEDS': 1, 'CINNAMON STICK': 1, 'BAY LEAF': 1, 'CLOVES': 5, 'BLACK CARDAMOM': 1, 'GREEN CARDAMOM': 2, 'BLACK PEPPERCORNS': 5, 'GINGER GARLIC PASTE': 2, 'KASHMIRI RED CHILLI PASTE': 3, 'TOMATOES': 4, 'CURD': 0.5, 'CHICKEN MINCED': 300, 'KASURI METHI': 1, 'FRESH CORIANDER': 1}",25.0,40.0
636,Corn egg fried rice,https://www.youtube.com/watch?v=ttsgHKXEEWQ,"{'Oil': 2, 'Eggs': 4, 'Garlic': 1, 'Ginger': 1, 'Spring onion bulbs': 0.25, 'Corn': 1, 'Carrots': 0.33, 'Capsicum': 0.33, 'Spring onions greens': 2, 'Sugar': 1, 'Schezwan sauce': 2, 'Red chilli sauce': 1, 'Ketchup': 2, 'Soy sauce': 2, 'Vinegar': 1, 'Salt': 0, 'Pepper': 0, 'Rice': 3}",10.0,10.0
637,Lemon coriander soup,https://www.youtube.com/watch?v=pjUUH7WVQW0,"{'Coriander leaves': 1, 'Oil': 1, 'Ginger': 1, 'Garlic': 2, 'Green chillies': 2, 'Onions': 0.25, 'Vegetable stock / hot water': 1.5, 'Corn': 0.5, 'Capsicum': 0.5, 'Carrots': 0.5, 'Cabbage': 0.5, 'French beans': 0.5, 'Light Soy sauce': 1, 'Sugar': 1, 'Salt': 0, 'white pepper': 0, 'Green chilli pastes': 1, 'Paneer / Tofu': 50, 'Lemon juice': 2, 'Cornflour': 3}",10.0,15.0
638,Kanda bhaji,https://www.youtube.com/watch?v=QOpRsyLBEqw,"{'ONIONS': 6, 'GINGER GARLIC PASTE': 1, 'GREEN CHILLIES': 3, 'FRESH CORIANDER LEAVES': 2, 'RED CHILLI POWDER': 1, 'CORIANDER POWDER': 1, 'TURMERIC POWDER': 0.5, 'AJWAIN': 1, 'AMCHUR POWDER': 1, 'GARAM MASALA': 0, 'LEMON JUICE': 1, 'BLACK SALT': 0, 'BESAN': 1.75, 'CORN FLOUR': 0.75, 'OIL': 0}",10.0,10.0
639,Paneer Lasooni,https://www.youtube.com/watch?v=B608Kki-Tek,"{'OIL': '3 tbsp', 'JEERA': '2 tsp', 'ELAICHI': '3 nos', 'ONIONS': '4 medium size', 'TOMATOES': '5 medium size', 'GARLIC': '10-12 cloves', 'GINGER': '2 inch', 'CASHEW NUTS': '10-12 nos', 'CORIANDER POWDER': '1 tbsp', 'TURMERIC POWDER': '1 tsp', 'RED CHILLI POWDER': '1 tsp', 'WHOLE KASHMIRI RED CHILLIES': '5-6 nos', 'SALT': 'to taste', 'WATER': '500 ml', 'CURD': '0.5 cup', 'SUGAR': '1 tsp', 'GARAM MASALA': '1 tsp', 'KASURI METHI': '1 tsp', 'PANEER': '500 gm', 'FRESH CREAM': '3 tbsp', 'BUTTER': '1 tbsp', 'CORIANDER LEAVES': '1 tbsp', 'GREEN CHILLIES': '2-3 nos'}",5.0,30.0
641,Egg Manchurian,https://www.youtube.com/watch?v=FDCR4NN39sI,"{'EGGS': 1, 'ONION': 0.25, 'GREEN_CHILLIES': 2, 'SPRING_ONION': 3, 'SOY_SAUCE': 2, 'GINGER': 1, 'GARLIC': 3, 'CORN_FLOUR': 2, 'REFINED_FLOUR': 2, 'OIL': 0, 'FRESH_CORIANDER': 3, 'VINEGAR': 1, 'RED_CHILLI_SAUCE': 1, 'VEGETABLE_STOCK': 250, 'CAPSICUM': 0.25}",10.0,20.0
642,Rajma Chawal,https://www.youtube.com/watch?v=l_9a844RKUo,"{'RAJMA': '2 cups', 'RICE': '1 cup', 'ONION': '1', 'TOMATOES': '2', 'GARLIC': '4 cloves'}",20.0,30.0
643,Dal Makhani,https://www.youtube.com/watch?v=FzZFevT3fsI,"{'KIDNEY BEANS': '2 cups', 'BLACK EYED PEAS': '1 cup', 'BUTTER': '2 tbsp', 'CREAM': '1/2 cup'}",0.0,60.0
644,Spring Roll Dosa,https://www.youtube.com/watch?v=ID2A8_CpmG4,"{'RAVA': 1, 'CURD': 1, 'SALT': 1, 'WATER': 0.75, 'FRUIT SALT': 1, 'OIL': 1, 'ONION': 1, 'CAPSICUM': 2, 'CARROT': 1, 'CABBAGE': 1, 'BLACK PEPPER': 0.25, 'SCHEZWAN SAUCE': 1, 'KETCHUP': 1, 'RED CHILLI SAUCE': 1, 'SOY SAUCE': 1, 'VINEGAR': 1, 'SPRING ONION GREENS': 2, 'BUTTER': 0}",10.0,25.0
645,Tandoori Roti,https://www.youtube.com/watch?v=Lbj79LRXFvE,"{'WHOLE WHEAT FLOUR': 2, 'SALT': 0.5, 'OIL': 2, 'WATER': 0, 'GARLIC': 0, 'KAHSMIRI RED CHILLI POWDER': 0, 'KASURI METHI': 0, 'GHEE': 0, 'FRESH CORIANDER': 0, 'PROCESSED CHEESE': 0, 'GREEN CHILLIES': 0}",30.0,0.0
646,Mango Ice Cream,https://www.youtube.com/watch?v=7aRjmc-vDPs,"{'MANGOES': '5-6 or 2 cups (500g)', 'CONDENSED MILK': '¾ cup', 'WHIPPING CREAM': '1.5 cup'}",0.0,0.0
647,Paneer Makhani,https://www.youtube.com/watch?v=tvyuV5Bjnx8,"{'BUTTER': '2 tbsp', 'OIL': '1 tsp', 'JEERA': '1 tsp', 'GINGER': '1 inch', 'GREEN CHILLIES': '1-2 nos', 'PANEER': '350 gm', 'SALT': 'a pinch', 'KASHMIRI RED CHILLI POWDER': '1 tsp', 'HONEY/ SUGAR': '1 tbsp', 'KASURI METHI': '1 tsp', 'FRESH CREAM': '1 tbsp', 'FRESH CORIANDER': '1 tbsp'}",10.0,35.0
649,Street Style Egg Tava Pulao,https://www.youtube.com/watch?v=iTl6ysncdIk,"{'EGGS': 3, 'GHEE': '2 tbsp', 'RICE': '3 cups', 'JEERA': '1 tsp', 'GINGER GARLIC PASTE': '1 tbsp', 'GREEN CHILLIES': '2-3', 'ONION': '1 medium', 'CAPSICUM': '1', 'TOMATOES': '2-3', 'TURMERIC POWDER': '1 tsp', 'RED CHILLI POWDER': '1 tbsp', 'CORIANDER POWDER': '2 tsp', 'SALT': 'to taste', 'BLACK PEPPER': 'a pinch', 'WATER': '50 ml', 'CORIANDER': '2 tbsp + 1 tbsp', 'LEMON JUICE': '1 tsp', 'GARAM MASALA': 'a pinch'}",0.0,0.0
650,Homemade Mango Jam,https://www.youtube.com/watch?v=10DU3sKrzkk,"{'ALPHONSO MANGOES': 750, 'SUGAR': 250, 'SALT': 0, 'LEMON JUICE': 1}",0.0,30.0
651,16 Layer Mango Crepe cake - Eggless,https://www.youtube.com/watch?v=qFfsqzA7sLQ,"{'UNSALTED BUTTER': 1, 'POWDERED SUGAR': 4, 'CORN FLOUR': 3, 'FRESH MANGO PUREE': 1, 'REFINED FLOUR (MAIDA)': 2, 'MILK': 2.75, 'OIL': 4, 'VANILLA EXTRACT': 1, 'SALT': 0}",40.0,25.0
652,Drum stick aloo ki sabji,https://www.youtube.com/watch?v=G_pfC4l6Qys,"{'DRUMSTICK': '7-8 nos', 'SALT': 0, 'TURMERIC POWDER': '1/4th tsp', 'GHEE': '1 tbsp', 'OIL': '1 tsp', 'MUSTARD SEEDS': '1 tsp', 'CUMIN SEEDS': '1 tsp', 'KALONJI': '1 tsp', 'DRY RED CHILLIES': '1-2 nos', 'FRESH CORIANDER STEM': '1 tbsp', 'GINGER GARLIC PASTE': '1 tbsp', 'ONIONS': '1 medium size', 'RED CHILLI POWDER': '1 tbsp', 'CORIANDER POWDER': '1 tbsp', 'RAW POTATOES': '1 medium size', 'TOMATOES': '2-3 medium size', 'GARAM MASALA': 'a pinch', 'FRESH CORIANDER': '2 tbsp'}",5.0,30.0
653,Super Crispy Kairi Kanda Bhajiya,https://www.youtube.com/watch?v=z1ql8wU-7nA,"{'Raw mango (Kairi)': 2, 'Onions': 2, 'green chillies': 2, 'Red chilli powder': 1, 'Coriander powder': 1, 'Turmeric powder': 0.25, 'Ajwain': 0.5, 'Garam masala': 0.5, 'Jeera powder': 1, 'Black salt': 1, 'Besan': 1, 'Corn flour/rice flour': 0.25}",20.0,15.0
654,Moong Dal Tikki & Chaat,https://www.youtube.com/watch?v=Pz-z-wTZmxU,"{'YELLOW MOONG DAL': '3/4th cup', 'WATER': 0, 'GREEN CHILLIES': 3, 'GINGER': 1, 'POHA': 1, 'CURD': '1/4th cup', 'GHEE': 1, 'TAMARIND CHUTNEY': 0, 'CRUD': 0, 'MINT CHUTNEY': 0, 'SEV': 0, 'POMEGRANATE SEEDS': 0, 'MINT LEAVES': 0, 'CHAAT MASALA': 0}",20.0,20.0
655,Egg pizza roll & thin crust egg pizza with chapati,https://www.youtube.com/watch?v=P1VIMCDUR1I,"{'EGGS': 2, 'salt': 0, 'pepper': 0, 'ghee': 0, 'chapati': 0, 'cheese': 0}",5.0,10.0
656,Bedmi Puri with Aloo Sabzi,https://www.youtube.com/watch?v=jmSqWQSGPl0,"{'URAD DAL': '3/4cup', 'WHEAT FLOUR': '1 3/4 cups', 'RAVA': '1/2 cup', 'GINGER': '1/2 inch', 'GREEN CHILLI': '1', 'RED CHILLI POWDER': '1 tsp', 'CORIANDER POWDER': '1 tsp', 'GARAM MASALA': '1/2 tsp', 'SAUNF': '1 tsp', 'KASURI METHI': '1 tsp', 'SALT': '1 tsp', 'OIL': '2 tsp', 'DESI GHEE': '2 tbsp', 'JEERA': '1 tsp', 'SAUNF CRUSHED': '1 tsp', 'CORIANDER SEEDS CRUSHED': '1 tsp', 'DRY RED CHILLIES': '2', 'HING': '1 tsp', 'TURMERIC POWDER': '1 tsp', 'METHI SEEDS SOAKED': '2 tsp', 'BESAN': '1 tbsp', 'BOILED POTATOES': '5', 'WATER': '1 litre', 'JAGGERY': '1 tbsp', 'AMCHUR': '1 tsp', 'KALA NAMAK': 'a pinch'}",25.0,25.0
657,Bread Samosa,https://www.youtube.com/watch?v=_Or_slR7g9o,"{'Coriander seed': 1, 'Fennel seeds': 1, 'Cumin': 1, 'Oil': 1, 'Ginger': 1, 'Boiled potatoes': 3, 'Salt': 0, 'Ajwain': 0.5, 'Black pepper powder': 1, 'Boiled Green peas': 0.25, 'Paste of green chillies': 1, 'Amchur powder': 1, 'Sandwich bread slices': 15}",15.0,15.0
658,Omelette Makhana Curry,https://www.youtube.com/watch?v=UB-ihH-66ys,"{'TOMATOES': 4, 'GREEN CHILLIES': 2, 'GINGER': 1, 'JEERA': 1, 'EGGS': 4, 'GREEN CHILLI': 1}",5.0,20.0
659,Masala Milk Recipe with Home-made masala milk powder,https://www.youtube.com/watch?v=QViCzHi366I,"{'Cashew nuts': 8, 'Almonds': 3, 'Pistachios': 3, 'Black pepper': 1, 'Grated nutmeg': 1.5, 'milk powder': 4, 'Cardamom': 18, 'saffron': 0.5, 'turmeric powder': 1, 'Milk': 2, 'Water': 0.25, 'Saffron': 6, 'Sugar': 10, 'Cashews': 3}",15.0,20.0
661,Rava Idli,https://www.youtube.com/watch?v=LrOjqEn5az8,{'RAVA': 0},0.0,0.0
662,Paneer paratha,https://www.youtube.com/watch?v=WjcJkKURnek,"{'PANEER': 0, 'POTATOES': 0}",0.0,0.0
